"","x","y"
"1",0.181027360819386,5.37599739555379
"2",0.848138692161436,13.7066049332382
"3",2.70680978695366,12.4534269916193
"4",0.368987518913257,5.24801735524001
"5",0.262010499369353,7.22300327570418
"6",0.398905391339213,12.316818589356
"7",0.37686050092012,7.36982474317132
"8",1.96790518789532,13.9628745585507
"9",1.52554679839852,7.2017918181269
"10",0.0813220301643014,2.5890821717716
"11",0.621705980040133,3.88612730769739
"12",0.398379319813102,9.37912571820121
"13",0.238302009180188,3.68602086229011
"14",0.34834605269134,6.10452481626573
"15",0.00349653229050282,0.968739702226314
"16",0.698616654399551,8.75749218196383
"17",1.61455430082026,21.7219474394053
"18",4.29917289663978,20.4105136710392
"19",3.48600870317771,14.2523746141973
"20",1.01800502070637,10.0350238183773
"21",0.955500552280887,11.7296303513118
"22",1.60940287812593,10.3112392086322
"23",1.28495374504001,11.979663166285
"24",3.73491903187192,14.0928811908238
"25",1.35325030326368,16.7852934046292
"26",0.0667095276026757,1.19803214026187
"27",1.5700978017317,17.4683434955675
"28",0.0609951196238399,1.31772769082233
"29",2.30800586739991,19.620015953627
"30",1.21367457039179,21.7161861332894
"31",1.51763402318126,13.4375575282004
"32",0.0605276538990438,8.16485870765161
"33",1.28422197602214,9.9807295030658
"34",0.133384092245251,7.18088416874737
"35",0.0814420625369488,10.3944517371498
"36",1.63549048684712,23.5878008901698
"37",0.055978124961257,7.9948509560045
"38",0.813700591022287,15.7829744686676
"39",1.93669204778018,9.57043852231702
"40",1.37596111740441,12.9298019648837
"41",0.190360676425868,6.18016195170286
"42",0.193070512264967,1.73729323246254
"43",1.10625290866466,13.4464384931577
"44",0.454860604833812,4.78814747281081
"45",0.138594571966678,4.1912292333429
"46",0.28435082659877,7.27584423921155
"47",1.60394218741896,13.2849590593836
"48",0.0574288796633482,6.06332504958826
"49",0.45094695314765,10.7503459659057
"50",0.0384256630204618,5.07425221755735
"51",0.150295154191554,8.05296821132823
"52",0.3060526647605,6.25958961311226
"53",0.687507354654372,9.15342492649966
"54",0.146284457761794,9.89846902460028
"55",1.1739832907495,15.8918842556158
"56",0.185237613040954,3.26400619686206
"57",1.86092862850966,20.1102450220757
"58",0.968620388537845,18.7201188133197
"59",0.711201968560827,8.7487562324935
"60",1.50402048727012,6.34606777984213
"61",0.104919929988682,2.21373601186686
"62",0.0165906342739493,-1.05220623718625
"63",0.202632513999715,2.1107541475971
"64",0.50886509520933,3.3083548017834
"65",0.236232241615653,2.42961537221683
"66",0.661608281545341,11.0335870167174
"67",0.113974012813148,8.35792007241063
"68",0.142916447483003,7.96458912489994
"69",0.5983154932037,7.76423362799604
"70",0.878103976095927,7.144172169757
"71",0.17591339442879,9.51007117295437
"72",1.17995142466844,14.9344301069937
"73",0.331419016234577,6.88765328640754
"74",0.781414302955282,17.2894200962082
"75",0.760310748199156,12.2451505862487
"76",0.247176927266112,11.1910219923452
"77",1.11724252994628,12.3091589105356
"78",1.1649325294,7.96429266196767
"79",0.355775164905936,2.4521564262913
"80",0.58421490015462,1.217090681805
"81",1.02933390341224,12.4919961964942
"82",0.502407682593912,6.15106563608853
"83",1.57542136722087,16.6608047738337
"84",0.524896868038923,12.8053498281795
"85",0.750798140610469,11.3662748886894
"86",2.04983268856051,12.8700664167992
"87",0.283882142044604,1.75974417497317
"88",0.0677655301988125,9.95554599406527
"89",0.796171036958678,10.0450469560919
"90",0.0863506395051329,-0.566679070909701
"91",1.53586952018184,12.971236938792
"92",0.619082405697554,7.7171060021517
"93",0.0999655197374523,3.31436463403514
"94",2.01401482327821,10.0171958278338
"95",0.817411644342256,15.5532949850408
"96",0.0638620970039892,0.423874587024251
"97",0.618849403690547,4.28520861588906
"98",0.832868991991567,3.70929551817334
"99",0.81904198868555,10.6655127228579
"100",0.35107785044238,6.73619615301806
"101",0.0923447322787552,6.09092323676191
"102",0.731517615686071,7.60935635158597
"103",1.62529190807583,13.060303135109
"104",1.07127248398484,10.5243560844501
"105",0.220823355484754,8.67315576942156
"106",0.448537272866815,6.56552486154628
"107",0.572195967659354,4.03421210123652
"108",1.82907057917657,14.1401500099339
"109",0.666303391102701,9.16704083558298
"110",1.32884881454976,17.686298176681
"111",2.08756460905909,15.9237847674255
"112",0.269759783986956,2.10759023178875
"113",0.222421882094747,2.0288975707002
"114",1.37291742484541,17.1769387125763
"115",1.53519220641794,19.2240969677928
"116",0.252582201268524,7.11993556956433
"117",1.03592418729416,6.41499627555649
"118",1.46078062980416,15.9357718841024
"119",1.70728340550306,11.3533438573766
"120",0.619748685508966,11.1636415446227
